# BEGIN PLOT
LegendOnly=/ATLAS_2020_I1790256/d01-x01-y01 //home/soumyadip/Workspace/Zigzag/25Dec2022_py8.yoda/ATLAS_2020_I1790256/d01-x01-y01
XLabel=$\ln (R/\Delta R)$
YMax=5.96
XMax=4.33
Title=$\frac{1}{N_{jets}}\frac{d^{2} N_{emissions}}{d\ln (R/\Delta R) d\ln (1/z)}$
DrawOnly=/ATLAS_2020_I1790256/d01-x01-y01 //home/soumyadip/Workspace/Zigzag/25Dec2022_py8.yoda/ATLAS_2020_I1790256/d01-x01-y01
YLabel=$\ln (1/z)$
LogY=0
# END PLOT

# BEGIN HISTO2D /ATLAS_2020_I1790256/d01-x01-y01
IsRef=1
Path=/ATLAS_2020_I1790256/d01-x01-y01
Title=Data
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
6.666670e-01	1.000000e+00	3.742990e+00	4.020250e+00	3.938020e-01	2.761434e-02	2.774503e-02
6.666670e-01	1.000000e+00	4.020250e+00	4.297510e+00	4.377730e-01	3.185378e-02	3.213624e-02
6.666670e-01	1.000000e+00	4.297510e+00	4.574770e+00	4.723530e-01	2.815524e-02	2.865067e-02
6.666670e-01	1.000000e+00	4.574770e+00	4.852030e+00	4.929200e-01	3.024091e-02	3.051710e-02
6.666670e-01	1.000000e+00	4.852030e+00	5.129290e+00	4.937290e-01	2.841015e-02	2.843201e-02
6.666670e-01	1.000000e+00	5.129290e+00	5.406550e+00	4.694600e-01	2.262398e-02	2.277670e-02
6.666670e-01	1.000000e+00	5.406550e+00	5.683810e+00	4.235560e-01	2.367835e-02	2.383003e-02
6.666670e-01	1.000000e+00	5.683810e+00	5.961070e+00	3.580400e-01	2.864930e-02	2.872306e-02
1.000000e+00	1.333330e+00	6.931470e-01	9.704060e-01	2.523760e-01	2.751919e-02	2.762039e-02
1.000000e+00	1.333330e+00	9.704060e-01	1.247660e+00	2.341110e-01	2.258913e-02	2.258063e-02
1.000000e+00	1.333330e+00	1.247660e+00	1.524920e+00	2.206030e-01	2.195506e-02	2.196064e-02
1.000000e+00	1.333330e+00	1.524920e+00	1.802180e+00	2.206900e-01	2.347011e-02	2.354326e-02
1.000000e+00	1.333330e+00	1.802180e+00	2.079440e+00	2.300170e-01	2.704530e-02	2.707546e-02
1.000000e+00	1.333330e+00	2.079440e+00	2.356700e+00	2.466540e-01	3.112714e-02	3.127917e-02
1.000000e+00	1.333330e+00	2.356700e+00	2.633960e+00	2.694700e-01	2.916704e-02	2.929728e-02
1.000000e+00	1.333330e+00	2.633960e+00	2.911220e+00	2.978310e-01	2.419179e-02	2.430634e-02
1.000000e+00	1.333330e+00	2.911220e+00	3.188480e+00	3.320090e-01	2.059617e-02	2.075890e-02
1.000000e+00	1.333330e+00	3.188480e+00	3.465740e+00	3.735520e-01	2.480205e-02	2.506071e-02
1.000000e+00	1.333330e+00	3.465740e+00	3.742990e+00	4.149240e-01	2.933913e-02	2.974796e-02
1.000000e+00	1.333330e+00	3.742990e+00	4.020250e+00	4.568770e-01	2.750304e-02	2.791776e-02
1.000000e+00	1.333330e+00	4.020250e+00	4.297510e+00	4.854500e-01	2.823562e-02	2.873238e-02
1.000000e+00	1.333330e+00	4.297510e+00	4.574770e+00	4.977710e-01	2.809993e-02	2.834249e-02
1.000000e+00	1.333330e+00	4.574770e+00	4.852030e+00	4.916690e-01	2.882268e-02	2.896378e-02
1.000000e+00	1.333330e+00	4.852030e+00	5.129290e+00	4.589200e-01	2.331987e-02	2.353530e-02
1.000000e+00	1.333330e+00	5.129290e+00	5.406550e+00	4.027070e-01	1.815083e-02	1.873584e-02
1.000000e+00	1.333330e+00	5.406550e+00	5.683810e+00	3.317750e-01	1.748699e-02	1.768018e-02
1.000000e+00	1.333330e+00	5.683810e+00	5.961070e+00	2.555860e-01	2.284377e-02	2.297664e-02
1.333330e+00	1.666670e+00	6.931470e-01	9.704060e-01	2.762990e-01	3.159533e-02	3.164187e-02
1.333330e+00	1.666670e+00	9.704060e-01	1.247660e+00	2.524760e-01	3.036689e-02	3.039579e-02
1.333330e+00	1.666670e+00	1.247660e+00	1.524920e+00	2.436230e-01	2.883636e-02	2.884418e-02
1.333330e+00	1.666670e+00	1.524920e+00	1.802180e+00	2.486640e-01	3.151553e-02	3.159035e-02
1.333330e+00	1.666670e+00	1.802180e+00	2.079440e+00	2.651370e-01	2.980034e-02	2.992015e-02
1.333330e+00	1.666670e+00	2.079440e+00	2.356700e+00	2.879140e-01	2.989374e-02	2.998146e-02
1.333330e+00	1.666670e+00	2.356700e+00	2.633960e+00	3.176940e-01	2.559533e-02	2.567718e-02
1.333330e+00	1.666670e+00	2.633960e+00	2.911220e+00	3.539580e-01	2.157195e-02	2.164427e-02
1.333330e+00	1.666670e+00	2.911220e+00	3.188480e+00	3.964020e-01	2.566086e-02	2.577552e-02
1.333330e+00	1.666670e+00	3.188480e+00	3.465740e+00	4.365320e-01	2.743264e-02	2.761177e-02
1.333330e+00	1.666670e+00	3.465740e+00	3.742990e+00	4.724600e-01	2.793092e-02	2.815975e-02
1.333330e+00	1.666670e+00	3.742990e+00	4.020250e+00	4.960900e-01	2.942629e-02	2.971413e-02
1.333330e+00	1.666670e+00	4.020250e+00	4.297510e+00	5.031650e-01	3.292040e-02	3.325274e-02
1.333330e+00	1.666670e+00	4.297510e+00	4.574770e+00	4.845920e-01	3.147746e-02	3.170466e-02
1.333330e+00	1.666670e+00	4.574770e+00	4.852030e+00	4.423550e-01	2.484685e-02	2.490649e-02
1.333330e+00	1.666670e+00	4.852030e+00	5.129290e+00	3.779370e-01	1.889018e-02	1.881602e-02
1.333330e+00	1.666670e+00	5.129290e+00	5.406550e+00	3.015420e-01	1.512526e-02	1.526468e-02
1.333330e+00	1.666670e+00	5.406550e+00	5.683810e+00	2.270520e-01	1.625201e-02	1.631844e-02
1.333330e+00	1.666670e+00	5.683810e+00	5.961070e+00	1.583870e-01	1.847664e-02	1.845070e-02
1.666670e+00	2.000000e+00	6.931470e-01	9.704060e-01	3.148060e-01	4.150687e-02	4.145375e-02
1.666670e+00	2.000000e+00	9.704060e-01	1.247660e+00	2.886510e-01	4.324178e-02	4.332819e-02
1.666670e+00	2.000000e+00	1.247660e+00	1.524920e+00	2.807300e-01	3.834291e-02	3.843006e-02
1.666670e+00	2.000000e+00	1.524920e+00	1.802180e+00	2.925550e-01	3.276026e-02	3.278434e-02
